org_id,org_name,status,created_time,currency,data_source
ORG_00004L71,ConAgraStoreBrands,Active,2003-06-30 18:14:19,USD,Choice
ORG_00004L72,IndianapolisZD,Active,2003-06-30 18:26:16,USD,Choice
ORG_00004L73,Indianapolis,Active,2003-06-30 18:27:00,USD,Choice
ORG_00004L74,Orlando,Active,2003-06-30 18:41:05,USD,Choice
ORG_00004L75,FtSmith,Active,2003-06-30 18:42:08,USD,Choice
ORG_00004L76,ValdostaZC,Active,2003-06-30 18:51:27,USD,Choice
ORG_00004L77,Tallahassee,Active,2003-06-30 18:53:42,USD,Choice
ORG_00004L78,Harrisburg,Active,2003-06-30 18:56:31,USD,Choice
ORG_00004L79,SunCity,Active,2003-06-30 18:57:11,USD,Choice
ORG_00004L7A,Knoxville,Active,2003-06-30 18:58:04,USD,Choice
ORG_00004L7B,Miami,Active,2003-06-30 18:59:20,USD,Choice
ORG_00004L7C,Columbia,Active,2003-06-30 18:59:56,USD,Choice
ORG_00004L7D,Gary,Active,2003-06-30 19:00:59,USD,Choice
ORG_00004LA5,ConAgraFoodService,Active,2003-07-08 21:01:14,USD,Choice
ORG_00004LA6,ConAgraFoodService1,Active,2003-07-08 21:25:23,USD,Choice
ORG_00004LD9,Madison,Active,2003-07-10 22:53:22,USD,Choice
ORG_00004LDA,ColumbusReg,Active,2003-07-10 22:59:41,USD,Choice
ORG_00004LDB,ColumbusRef,Active,2003-07-10 23:02:02,USD,Choice
ORG_00004LDC,Romeoville,Active,2003-07-10 23:06:52,USD,Choice
ORG_00004LDD,LehighValley,Active,2003-07-10 23:11:39,USD,Choice
ORG_00004LGD,Windsor,Active,2003-07-17 18:40:28,USD,Choice
ORG_00004LGE,Manchester,Active,2003-07-17 18:40:57,USD,Choice
ORG_00004LGF,Shrewsbury,Active,2003-07-17 18:47:29,USD,Choice
ORG_00004LGG,South Barre,Active,2003-07-17 18:47:50,USD,Choice
ORG_00004LGH,SouthBarre,Active,2003-07-17 18:48:18,USD,Choice
ORG_00004LGI,Auburn,Active,2003-07-17 18:48:37,USD,Choice
ORG_00004LGJ,Hatfield,Active,2003-07-17 18:48:57,USD,Choice
ORG_00004LGK,EastHaven,Active,2003-07-17 18:49:29,USD,Choice
ORG_00004LGL,Boston,Active,2003-07-17 18:50:15,USD,Choice
ORG_00004LGM,WestWarwick,Active,2003-07-17 18:50:50,USD,Choice
ORG_00004LJH,BattleCreek1,Active,2003-08-06 22:02:01,USD,Choice
ORG_00004LML,ErieZC,Active,2003-08-11 19:25:52,USD,Choice
ORG_00004LPP,Sunsweet,Active,2003-08-13 14:34:05,USD,Choice
ORG_00004LPQ,EastHanover,Active,2003-08-14 20:38:46,USD,Choice
ORG_00004LPR,Champaign,Active,2003-08-14 20:42:48,USD,Choice
ORG_00004LST,ChurchDwight,Active,2003-08-20 20:06:16,USD,Choice
ORG_00004M01,Louisville,Active,2003-09-08 19:11:34,USD,Choice
ORG_00004M35,CocaCola,Active,2003-09-16 16:10:19,USD,Choice
ORG_00004M36,OceanSpray,Active,2003-09-16 16:11:01,USD,Choice
ORG_00004M37,Quaker,Active,2003-09-16 16:11:43,USD,Choice
ORG_00004M38,CocaColaPawPaw,Active,2003-09-16 16:19:38,USD,Choice
ORG_00004M69,Chicago,Active,2003-09-22 21:27:18,USD,Choice
ORG_00004M6A,ChicagoZD,Active,2003-09-22 21:28:19,USD,Choice
ORG_00004M6B,ColumbiaZD,Active,2003-09-22 21:41:47,USD,Choice
ORG_00004M6C,ColumbiaSC,Active,2003-09-22 21:42:16,USD,Choice
ORG_Z0000773,RotaryFirstHarvest,Active,2010-08-23 16:27:50,USD,Choice
ORG_Z0003143,TreeTop,Active,2012-10-30 14:41:02,USD,Choice
ORG_Z0003169,delmontefoods,Active,2012-11-14 13:04:16,USD,Choice
ORG_Z0003523,Schreiber,Active,2013-01-23 08:01:59,USD,Choice
ORG_Z0003528,daleandthomas,Active,2013-01-24 14:44:24,USD,Choice
ORG_Z0003587,maplehurst,Active,2013-02-15 11:11:30,USD,Choice
ORG_Z0003741,LDSChurch,Active,2013-04-29 17:53:37,USD,Choice
ORG_Z0003905,Spartan,Active,2013-06-19 16:30:57,USD,Choice
ORG_Z0003930,MasselUSA,Active,2013-07-01 08:13:53,USD,Choice
ORG_Z0004161,crystal,Active,2013-08-14 16:39:54,USD,Choice
ORG_Z0004304,Dole,Active,2013-09-05 09:36:20,USD,Choice
ORG_Z0004308,Bayer,Active,2013-09-05 11:17:15,USD,Choice
ORG_Z0004481,Hostess,Active,2013-09-23 07:48:52,USD,Choice
ORG_Z0004787,3Sigma,Active,2013-11-21 09:51:22,USD,Choice
ORG_Z0004841,helpafriend,Active,2013-12-09 09:20:24,USD,Choice
ORG_Z0004861,energizer,Active,2013-12-09 15:02:49,USD,Choice
ORG_Z0004921, visalus,Active,2013-12-12 14:37:51,USD,Choice
ORG_Z0005001,NthDegree,Active,2013-12-19 17:16:52,USD,Choice
ORG_Z0005041,Lipsey,Active,2013-12-26 09:39:33,USD,Choice
ORG_Z0005082,VitaCoco,Active,2014-01-06 16:59:56,USD,Choice
ORG_Z0005261,popcorn,Active,2014-01-27 11:00:36,USD,Choice
ORG_Z0005263,popcornin,Active,2014-01-27 11:00:46,USD,Choice
ORG_Z0005326,frito,Active,2014-02-11 10:09:53,USD,Choice
ORG_Z0005347,AbbVie,Active,2014-02-18 08:19:20,USD,Choice
ORG_Z0005349,Furmano,Active,2014-02-18 13:34:35,USD,Choice
ORG_Z0005382,GMCR,Active,2014-03-04 11:31:23,USD,Choice
ORG_Z0005541,colgate,Active,2014-03-28 10:43:22,USD,Choice
ORG_Z0005581,Denversyrup,Active,2014-04-01 09:09:44,USD,Choice
ORG_Z0005583,Little Duck,Active,2014-04-01 09:10:28,USD,Choice
ORG_Z0005701,wendys,Active,2014-04-08 09:11:03,USD,Choice
ORG_Z0005781,Purcell ,Active,2014-04-09 15:52:28,USD,Choice
ORG_Z0000102,TAP,Active,2009-11-02 08:42:58,USD,Choice
ORG_Z0000572,SmithfieldPacking,Active,2010-04-13 16:00:55,USD,Choice
ORG_Z0002992,BelBrands,Active,2012-10-12 16:27:14,USD,Choice
ORG_Z0002994,Bellisio,Active,2012-10-12 16:28:57,USD,Choice
ORG_Z0002996,Churny,Active,2012-10-12 16:29:26,USD,Choice
ORG_Z0002998,CitrusSystems,Active,2012-10-12 16:29:58,USD,Choice
ORG_Z0003000,CVS,Active,2012-10-12 16:30:45,USD,Choice
ORG_Z0003002,Danone,Active,2012-10-12 16:31:18,USD,Choice
ORG_Z0003004,DawnFood,Active,2012-10-12 16:31:46,USD,Choice
ORG_Z0003006,DirectRelief,Active,2012-10-12 16:35:33,USD,Choice
ORG_Z0003008,DominosPizza,Active,2012-10-12 16:36:26,USD,Choice
ORG_Z0003010,Flax,Active,2012-10-12 16:36:48,USD,Choice
ORG_Z0003012,GMILLS,Active,2012-10-12 16:37:49,USD,Choice
ORG_Z0003014,IHOP,Active,2012-10-12 16:38:29,USD,Choice
ORG_Z0003016,KimClark,Active,2012-10-12 16:38:58,USD,Choice
ORG_Z0003018,McCainFoods,Active,2012-10-12 16:39:25,USD,Choice
ORG_Z0003020,Morton,Active,2012-10-12 16:40:04,USD,Choice
ORG_Z0003022,NestleNutrition,Active,2012-10-12 16:40:32,USD,Choice
ORG_Z0003024,NestleWaters,Active,2012-10-12 16:41:24,USD,Choice
ORG_Z0003026,Nutrisystem,Active,2012-10-12 16:41:47,USD,Choice
ORG_Z0003028,PacificFoods,Active,2012-10-12 16:42:25,USD,Choice
ORG_Z0003030,PatrickCudahy,Active,2012-10-12 16:42:59,USD,Choice
ORG_Z0003032,PBM,Active,2012-10-12 16:43:24,USD,Choice
ORG_Z0003034,PerdueFarms,Active,2012-10-12 16:43:47,USD,Choice
ORG_Z0003036,PinnacleFood,Active,2012-10-12 16:44:17,USD,Choice
ORG_Z0003038,RochesterMeat,Active,2012-10-12 16:44:57,USD,Choice
ORG_Z0003040,Rummo,Active,2012-10-12 16:45:49,USD,Choice
ORG_Z0003042,Schwans ,Active,2012-10-12 16:46:15,USD,Choice
ORG_Z0003044,Starbucks,Active,2012-10-12 16:46:43,USD,Choice
ORG_Z0003530,udis,Active,2013-01-25 12:24:47,USD,Choice
ORG_Z0001503,JBS,Active,2011-06-23 16:10:51,USD,Choice
ORG_Z0003361,Ralcorp,Active,2012-12-17 12:00:26,USD,Choice
ORG_Z0003538,Cardinal,Active,2013-01-30 15:52:15,USD,Choice
ORG_Z0003562,cocacolabottlers,Active,2013-02-11 09:40:46,USD,Choice
ORG_Z0003589,superbakery,Active,2013-02-18 11:49:51,USD,Choice
ORG_Z0003592,AncoFoods,Active,2013-02-20 13:26:21,USD,Choice
ORG_Z0003633,POM,Active,2013-03-07 14:02:53,USD,Choice
ORG_Z0003661,mars,Active,2013-03-19 09:50:01,USD,Choice
ORG_Z0003687,ElisCheesecake,Active,2013-04-04 08:24:31,USD,Choice
ORG_Z0003698,DeMetCandy,Active,2013-04-10 10:11:49,USD,Choice
ORG_Z0003718,seneca,Active,2013-04-17 16:07:12,USD,Choice
ORG_Z0003743,Hormel,Active,2013-05-01 09:29:42,USD,Choice
ORG_Z0003825,C&SWholesale,Active,2013-05-22 15:17:41,USD,Choice
ORG_Z0003831,fitfoodz,Active,2013-05-24 08:00:02,USD,Choice
ORG_Z0003834,smucker,Active,2013-05-24 08:58:56,USD,Choice
ORG_Z0004021,SchwansHomeServ,Active,2013-07-17 11:01:09,USD,Choice
ORG_Z0004023,SchwansConsumer,Active,2013-07-17 11:01:41,USD,Choice
ORG_Z0004025,SchwansFoodServ,Active,2013-07-17 11:02:03,USD,Choice
ORG_Z0004081,diamondfoods,Active,2013-07-31 10:51:03,USD,Choice
ORG_Z0004316,Proven,Active,2013-09-10 16:17:16,USD,Choice
ORG_Z0004318,Cargill,Active,2013-09-11 11:05:40,USD,Choice
ORG_Z0004461,naturebox,Active,2013-09-19 09:59:28,USD,Choice
ORG_Z0004534,Panera,Active,2013-10-02 10:44:26,USD,Choice
ORG_Z0004721,AandP,Active,2013-11-06 08:17:29,USD,Choice
ORG_Z0004784,TropicalParadise,Active,2013-11-19 10:14:16,USD,Choice
ORG_Z0005241,MeadJohnson,Active,2014-01-24 13:02:31,USD,Choice
ORG_Z0005285,campos,Active,2014-01-31 10:31:53,USD,Choice
ORG_Z0005402,Joseph,Active,2014-03-11 08:46:13,USD,Choice
ORG_Z0006181,pmi,Active,2014-05-19 09:00:55,USD,Choice
ORG_Z0006222,Clifbar,Active,2014-05-27 12:31:57,USD,Choice
ORG_00004MMC,Verona,Active,2004-02-19 20:01:42,USD,Choice
ORG_00004OB1,Butterball,Active,2007-06-07 20:14:53,USD,Choice
ORG_00004OKE,NorthSideFoods,Active,2008-04-30 13:52:07,USD,Choice
ORG_00004OQL,ILState376,Active,2008-07-18 09:15:34,USD,Choice
ORG_00004OQN,TXState377,Active,2008-07-18 14:19:54,USD,Choice
ORG_00004O1L,LandOLakes,Active,2006-11-03 17:20:14,USD,Choice
ORG_00004OH9,WhiteWave,Active,2008-01-16 16:20:47,USD,Choice
ORG_00004OQM,CAState375,Active,2008-07-18 09:18:52,USD,Choice
ORG_00004O4P,RichmondZD,Active,2006-12-28 22:44:31,USD,Choice
ORG_00004OB2,KraftBiscuit,Active,2007-06-19 15:25:53,USD,Choice
ORG_00004ONI,JohnMorrell,Active,2008-06-30 17:18:07,USD,Choice
ORG_00004NO9,ConAgraFoods,Active,2006-04-04 22:07:05,USD,Choice
ORG_00004NB0,NewportNews,Active,2004-11-24 19:44:42,USD,Choice
ORG_00004NB1,Ottumwa,Active,2004-11-24 19:55:09,USD,Choice
ORG_00004KA2,0014P459BOSR,Active,2002-08-13 20:36:09,USD,Agency
ORG_00004KA3,0014468ADC,Active,2002-08-13 20:36:24,USD,Agency
ORG_00004KA4,0014P460ASN,Active,2002-08-13 20:36:40,USD,Agency
ORG_00004KA5,0014468BKC,Active,2002-08-13 20:36:56,USD,Agency
ORG_00004KA6,0014469AOSR,Active,2002-08-13 20:37:32,USD,Agency
ORG_00004KA7,0014470AP,Active,2002-08-13 20:37:50,USD,Agency
ORG_00004KA8,0014471AR,Active,2002-08-13 20:38:08,USD,Agency
ORG_00004KA9,0014472AOSR,Active,2002-08-13 20:38:26,USD,Agency
ORG_00004KAA,0014473AOSR,Active,2002-08-13 20:38:43,USD,Agency
ORG_00004KAB,0014474AP,Active,2002-08-13 20:39:01,USD,Agency
ORG_00004KAC,0014475AOSR,Active,2002-08-13 20:39:19,USD,Agency
ORG_00004KAD,0014476ASK,Active,2002-08-13 20:39:37,USD,Agency
ORG_00004KAE,0014477ADC,Active,2002-08-13 20:39:55,USD,Agency
ORG_00004KAF,0014478ASK,Active,2002-08-13 20:40:13,USD,Agency
ORG_00004KAG,0014479ASH,Active,2002-08-13 20:40:31,USD,Agency
ORG_00004KAH,0014480AP,Active,2002-08-13 20:40:49,USD,Agency
ORG_00004KAI,0014480BSK,Active,2002-08-13 20:41:08,USD,Agency
ORG_00004KAJ,0014481ASK,Active,2002-08-13 20:41:29,USD,Agency
ORG_00004KAK,0014482AP,Active,2002-08-13 20:41:47,USD,Agency
ORG_00004KAL,0014483AP,Active,2002-08-13 20:42:05,USD,Agency
ORG_00004KAM,00145001FB,Active,2002-08-13 20:42:23,USD,Agency
ORG_00004KAN,00145002FB,Active,2002-08-13 20:42:41,USD,Agency
ORG_00004KAO,00145003FB,Active,2002-08-13 20:42:59,USD,Agency
ORG_00004KAP,00145004FB,Active,2002-08-13 20:43:17,USD,Agency
ORG_00004KAQ,00145012FB,Active,2002-08-13 20:43:35,USD,Agency
ORG_00004KAR,00145014FB,Active,2002-08-13 20:43:53,USD,Agency
ORG_00004KAS,00145017FB,Active,2002-08-13 20:44:11,USD,Agency
ORG_00004KAT,00145024FB,Active,2002-08-13 20:44:30,USD,Agency
ORG_00004KAU,00145036FB,Active,2002-08-13 20:44:48,USD,Agency
ORG_00004JJJ,0014152AP,Active,2002-08-13 18:12:43,USD,Agency
ORG_00004JJK,0014P125BDM,Active,2002-08-13 18:12:51,USD,Agency
ORG_00004JJL,0014152BSK,Active,2002-08-13 18:12:58,USD,Agency
ORG_00004JJM,0014P125CDM,Active,2002-08-13 18:13:06,USD,Agency
ORG_00004JJN,0014152CSH,Active,2002-08-13 18:13:13,USD,Agency
ORG_00004JJO,0014P126AM,Active,2002-08-13 18:13:21,USD,Agency
ORG_00004JJP,0014153AOSR,Active,2002-08-13 18:13:28,USD,Agency
ORG_00004JJQ,0014P126BSN,Active,2002-08-13 18:13:40,USD,Agency
ORG_00004JJR,0014154ASK,Active,2002-08-13 18:13:47,USD,Agency
ORG_00004JJS,0014P128AOSR,Active,2002-08-13 18:13:55,USD,Agency
ORG_00004JJT,0014155ASR,Active,2002-08-13 18:14:02,USD,Agency
ORG_00004JJU,0014P130AR,Active,2002-08-13 18:14:10,USD,Agency
ORG_00004JJV,0014157AP,Active,2002-08-13 18:14:17,USD,Agency
ORG_00004JK0,0014P133AP,Active,2002-08-13 18:14:24,USD,Agency
ORG_00004JK1,0014157BKC,Active,2002-08-13 18:14:32,USD,Agency
ORG_00004JK2,0014P133BSK,Active,2002-08-13 18:14:40,USD,Agency
ORG_00004JK3,0014160AP,Active,2002-08-13 18:14:47,USD,Agency
ORG_00004JK4,0014P133CSK,Active,2002-08-13 18:14:55,USD,Agency
ORG_00004JK5,0014162ASR,Active,2002-08-13 18:15:06,USD,Agency
ORG_00004JK6,0014P134AR,Active,2002-08-13 18:15:14,USD,Agency
ORG_00004JK7,0014162BSR,Active,2002-08-13 18:15:22,USD,Agency
ORG_00004JK8,0014P136AP,Active,2002-08-13 18:15:29,USD,Agency
ORG_00004JK9,0014162CSR,Active,2002-08-13 18:15:37,USD,Agency
ORG_00004JKA,0014P139AP,Active,2002-08-13 18:15:45,USD,Agency
ORG_00004JKB,0014164AP,Active,2002-08-13 18:15:52,USD,Agency
ORG_00004JKC,0014P140AP,Active,2002-08-13 18:16:00,USD,Agency
ORG_00004JKD,0014167AP,Active,2002-08-13 18:16:08,USD,Agency
ORG_00004JA1,0014038DIM,Active,2002-08-13 17:42:17,USD,Agency
ORG_00004JA2,0014P020AP,Active,2002-08-13 17:42:22,USD,Agency
ORG_00004JA3,0014038EEIM,Active,2002-08-13 17:42:26,USD,Agency
ORG_00004JA4,0014P020BSK,Active,2002-08-13 17:42:30,USD,Agency
ORG_00004JA5,0014038EIM,Active,2002-08-13 17:42:34,USD,Agency
ORG_00004JA6,0014P021AOSR,Active,2002-08-13 17:42:39,USD,Agency
ORG_00004JA7,0014038FFIM,Active,2002-08-13 17:42:42,USD,Agency
ORG_00004JA8,0014P023BM,Active,2002-08-13 17:42:50,USD,Agency
ORG_00004JA9,0014038GGIM,Active,2002-08-13 17:42:54,USD,Agency
ORG_00004JAA,0014P024AP,Active,2002-08-13 17:42:59,USD,Agency
ORG_00004JAB,0014038GIM,Active,2002-08-13 17:43:02,USD,Agency
ORG_00004JAC,0014P028BOSR,Active,2002-08-13 17:43:07,USD,Agency
ORG_00004JAD,0014038HHIM,Active,2002-08-13 17:43:11,USD,Agency
ORG_00004JAE,0014P031AP,Active,2002-08-13 17:43:15,USD,Agency
ORG_00004JAF,0014038HIM,Active,2002-08-13 17:43:19,USD,Agency
ORG_00004JAG,0014P032ADC,Active,2002-08-13 17:43:24,USD,Agency
ORG_00004JAH,0014038IIIM,Active,2002-08-13 17:43:30,USD,Agency
ORG_00004JAI,0014P032BOSR,Active,2002-08-13 17:43:34,USD,Agency
ORG_00004JAJ,0014038KIM,Active,2002-08-13 17:43:39,USD,Agency
ORG_00004JAK,0014P032COSR,Active,2002-08-13 17:43:43,USD,Agency
ORG_00004JAL,0014038LIM,Active,2002-08-13 17:43:47,USD,Agency
ORG_00004JAM,0014P032DOSR,Active,2002-08-13 17:43:52,USD,Agency
ORG_00004JAN,0014038MIM,Active,2002-08-13 17:43:56,USD,Agency
ORG_00004JAO,0014P032EOSR,Active,2002-08-13 17:44:00,USD,Agency
ORG_00004JAP,0014038MMIM,Active,2002-08-13 17:44:06,USD,Agency
ORG_00004JAQ,0014P032FOSR,Active,2002-08-13 17:44:11,USD,Agency
ORG_00004JAR,0014038NIM,Active,2002-08-13 17:44:15,USD,Agency
ORG_00004JN1,0014215ASH,Active,2002-08-13 18:28:04,USD,Agency
ORG_00004JN2,0014P185AP,Active,2002-08-13 18:28:13,USD,Agency
ORG_00004JDI,0014P041DOSR,Active,2002-08-13 17:51:32,USD,Agency
ORG_00004JDJ,0014065BSK,Active,2002-08-13 17:51:40,USD,Agency
ORG_00004JDK,0014P041EOSR,Active,2002-08-13 17:51:45,USD,Agency
ORG_00004JDL,0014065CAS,Active,2002-08-13 17:51:50,USD,Agency
ORG_00004JDM,0014P041FOSR,Active,2002-08-13 17:51:56,USD,Agency
ORG_00004JDN,0014067AP,Active,2002-08-13 17:52:01,USD,Agency
ORG_00004JDO,0014P041GOSR,Active,2002-08-13 17:52:06,USD,Agency
ORG_00004JDP,0014068AAS,Active,2002-08-13 17:52:12,USD,Agency
ORG_00004JDQ,0014P042AOSR,Active,2002-08-13 17:52:17,USD,Agency
ORG_00004JDR,0014069ADC,Active,2002-08-13 17:52:22,USD,Agency
ORG_00004JDS,0014P043AOSR,Active,2002-08-13 17:52:30,USD,Agency
ORG_00004JDT,0014071AAS,Active,2002-08-13 17:52:35,USD,Agency
ORG_00004JDU,0014P045AOSR,Active,2002-08-13 17:52:41,USD,Agency
ORG_00004JDV,0014073AOSR,Active,2002-08-13 17:52:46,USD,Agency
ORG_00004JE0,0014P046AOSR,Active,2002-08-13 17:52:51,USD,Agency
ORG_00004JE1,0014073BOSR,Active,2002-08-13 17:52:56,USD,Agency
ORG_00004JE2,0014P047AOSR,Active,2002-08-13 17:53:02,USD,Agency
ORG_00004JE3,0014074AP,Active,2002-08-13 17:53:07,USD,Agency
ORG_00004JE4,0014P048AOSR,Active,2002-08-13 17:53:13,USD,Agency
ORG_00004JE5,0014077AOSR,Active,2002-08-13 17:53:18,USD,Agency
ORG_00004JE6,0014P050AOSR,Active,2002-08-13 17:53:26,USD,Agency
ORG_00004JE7,0014078ASN,Active,2002-08-13 17:53:32,USD,Agency
ORG_00004JE8,0014P053AP,Active,2002-08-13 17:53:37,USD,Agency
ORG_00004JE9,0014079AOSR,Active,2002-08-13 17:53:42,USD,Agency
ORG_00004JEA,0014P053BSK,Active,2002-08-13 17:53:48,USD,Agency
ORG_00004JEB,0014080AP,Active,2002-08-13 17:53:54,USD,Agency
ORG_00004JEC,0014P055AOSR,Active,2002-08-13 17:54:00,USD,Agency
ORG_00004JED,0014081AP,Active,2002-08-13 17:54:05,USD,Agency
ORG_00004K0J,0014379MOSR,Active,2002-08-13 19:23:20,USD,Agency
ORG_00004K0K,0014P364BAS,Active,2002-08-13 19:23:32,USD,Agency
ORG_00004K0L,0014379OOSR,Active,2002-08-13 19:23:45,USD,Agency
ORG_00004K0M,0014P364CSR,Active,2002-08-13 19:23:57,USD,Agency
ORG_00004K0N,0014379PR,Active,2002-08-13 19:24:10,USD,Agency
ORG_00004K0O,0014P365ADM,Active,2002-08-13 19:24:25,USD,Agency
ORG_00004K0P,0014379QR,Active,2002-08-13 19:24:37,USD,Agency
ORG_00004K0Q,0014P367AM,Active,2002-08-13 19:24:50,USD,Agency
ORG_00004K0R,0014379RDC,Active,2002-08-13 19:25:02,USD,Agency
ORG_00004K0S,0014P368AP,Active,2002-08-13 19:25:15,USD,Agency
ORG_00004K0T,0014380AP,Active,2002-08-13 19:25:28,USD,Agency
ORG_00004K0U,0014P369AP,Active,2002-08-13 19:25:40,USD,Agency
ORG_00004K0V,0014380BSK,Active,2002-08-13 19:25:52,USD,Agency
ORG_00004K10,0014P369BKC,Active,2002-08-13 19:26:04,USD,Agency
ORG_00004K11,0014381AP,Active,2002-08-13 19:26:17,USD,Agency
ORG_00004K12,0014P370AP,Active,2002-08-13 19:26:30,USD,Agency
ORG_00004K13,0014382AP,Active,2002-08-13 19:26:42,USD,Agency
ORG_00004K14,0014P371AP,Active,2002-08-13 19:26:58,USD,Agency
ORG_00004K15,0014385AP,Active,2002-08-13 19:27:10,USD,Agency
ORG_00004K16,0014P372AP,Active,2002-08-13 19:27:23,USD,Agency
ORG_00004K17,0014386AP,Active,2002-08-13 19:27:35,USD,Agency
ORG_00004K18,0014P373AP,Active,2002-08-13 19:27:48,USD,Agency
ORG_00004K19,0014387ASR,Active,2002-08-13 19:28:00,USD,Agency
ORG_00004K1A,0014P374AP,Active,2002-08-13 19:28:13,USD,Agency
ORG_00004K1B,0014389AP,Active,2002-08-13 19:28:25,USD,Agency
ORG_00004K1C,0014P375AOSR,Active,2002-08-13 19:28:38,USD,Agency
ORG_00004K1D,0014390ASN,Active,2002-08-13 19:28:51,USD,Agency
ORG_00004K1E,0014P376AOSR,Active,2002-08-13 19:29:08,USD,Agency
ORG_00004JN3,0014216AP,Active,2002-08-13 18:28:25,USD,Agency
ORG_00004JN4,0014P185BSN,Active,2002-08-13 18:28:34,USD,Agency
ORG_00004JN5,0014222AP,Active,2002-08-13 18:28:43,USD,Agency
ORG_00004JN6,0014P185CSN,Active,2002-08-13 18:28:52,USD,Agency
ORG_00004JN7,0014222BP,Active,2002-08-13 18:29:00,USD,Agency
ORG_00004JN8,0014P185DSN,Active,2002-08-13 18:29:09,USD,Agency
ORG_00004JN9,0014222DP,Active,2002-08-13 18:29:18,USD,Agency
ORG_00004JNA,0014P185ESH,Active,2002-08-13 18:29:27,USD,Agency
ORG_00004JNB,0014222EP,Active,2002-08-13 18:29:35,USD,Agency
ORG_00004JNC,0014P186ASR,Active,2002-08-13 18:29:44,USD,Agency
ORG_00004JND,0014222FP,Active,2002-08-13 18:29:53,USD,Agency
ORG_00004JNE,0014P187AP,Active,2002-08-13 18:30:05,USD,Agency
ORG_00004JNF,0014222GP,Active,2002-08-13 18:30:14,USD,Agency
ORG_00004JNG,0014P187BKC,Active,2002-08-13 18:30:23,USD,Agency
ORG_00004JNH,0014222HP,Active,2002-08-13 18:30:31,USD,Agency
ORG_00004JNI,0014P188ASH,Active,2002-08-13 18:30:40,USD,Agency
ORG_00004JNJ,0014222IP,Active,2002-08-13 18:30:49,USD,Agency
ORG_00004JNK,0014P189AM,Active,2002-08-13 18:30:58,USD,Agency
ORG_00004JNL,0014224AOSR,Active,2002-08-13 18:31:07,USD,Agency
ORG_00004JNM,0014P189BM,Active,2002-08-13 18:31:17,USD,Agency
ORG_00004JNN,0014224BOSR,Active,2002-08-13 18:31:29,USD,Agency
ORG_00004JNO,0014P189CM,Active,2002-08-13 18:31:38,USD,Agency
ORG_00004JNP,0014224COSR,Active,2002-08-13 18:31:47,USD,Agency
ORG_00004JNQ,0014P189DM,Active,2002-08-13 18:31:56,USD,Agency
ORG_00004JNR,0014224DOSR,Active,2002-08-13 18:32:05,USD,Agency
ORG_00004K41,0014407AR,Active,2002-08-13 19:47:41,USD,Agency
ORG_00004K42,0014P394MSN,Active,2002-08-13 19:47:55,USD,Agency
ORG_00004JQF,0014261BSH,Active,2002-08-13 18:45:50,USD,Agency
ORG_00004JQG,0014P237AP,Active,2002-08-13 18:46:04,USD,Agency
ORG_00004JQH,0014261COSR,Active,2002-08-13 18:46:14,USD,Agency
ORG_00004JQI,0014P240AP,Active,2002-08-13 18:46:24,USD,Agency
ORG_00004JQJ,0014261DOSR,Active,2002-08-13 18:46:34,USD,Agency
ORG_00004JQK,0014P241AP,Active,2002-08-13 18:46:44,USD,Agency
ORG_00004JQL,0014264AP,Active,2002-08-13 18:46:54,USD,Agency
ORG_00004JQM,0014P243ASH,Active,2002-08-13 18:47:05,USD,Agency
ORG_00004JQN,0014264BSK,Active,2002-08-13 18:47:16,USD,Agency
ORG_00004JQO,0014P243BSH,Active,2002-08-13 18:47:26,USD,Agency
ORG_00004JQP,0014265AP,Active,2002-08-13 18:47:36,USD,Agency
ORG_00004JQQ,0014P248AP,Active,2002-08-13 18:47:46,USD,Agency
ORG_00004JQR,0014267AOSR,Active,2002-08-13 18:48:00,USD,Agency
ORG_00004JQS,0014P249AP,Active,2002-08-13 18:48:10,USD,Agency
ORG_00004JQT,0014270AP,Active,2002-08-13 18:48:20,USD,Agency
ORG_00004JQU,0014P252AP,Active,2002-08-13 18:48:30,USD,Agency
ORG_00004JQV,0014271AP,Active,2002-08-13 18:48:40,USD,Agency
ORG_00004JR0,0014P252BSK,Active,2002-08-13 18:48:50,USD,Agency
ORG_00004JR1,0014274AOSR,Active,2002-08-13 18:49:00,USD,Agency
ORG_00004JR2,0014P256AP,Active,2002-08-13 18:49:10,USD,Agency
ORG_00004JR3,0014276AP,Active,2002-08-13 18:49:20,USD,Agency
ORG_00004JR4,0014P257ADC,Active,2002-08-13 18:49:31,USD,Agency
ORG_00004JR5,0014278AP,Active,2002-08-13 18:49:41,USD,Agency
ORG_00004JR6,0014P257BP,Active,2002-08-13 18:49:54,USD,Agency
ORG_00004JR7,0014281AP,Active,2002-08-13 18:50:04,USD,Agency
ORG_00004JR8,0014P259AOSR,Active,2002-08-13 18:50:16,USD,Agency
ORG_00004JR9,0014282AP,Active,2002-08-13 18:50:26,USD,Agency
ORG_00004JRA,0014P259BOSR,Active,2002-08-13 18:50:36,USD,Agency
ORG_00004JH0,0014P095ASR,Active,2002-08-13 18:02:46,USD,Agency
ORG_00004JH1,0014101NAP,Active,2002-08-13 18:02:52,USD,Agency
ORG_00004JH2,0014P096AOSR,Active,2002-08-13 18:02:59,USD,Agency
ORG_00004JH3,0014103AP,Active,2002-08-13 18:03:05,USD,Agency
ORG_00004JH4,0014P096BOSR,Active,2002-08-13 18:03:12,USD,Agency
